latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.355007,70.99706,3005.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),precipitation_sum (mm),wind_gusts_10m_max (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
2020-07-06,51,5.1,2.6,2.20,45.0,10.8,264
2020-07-07,53,8.5,6.4,1.30,41.8,9.5,268
2020-07-08,55,9.7,7.7,2.00,38.5,9.3,245
2020-07-09,61,8.2,5.9,7.50,42.5,10.3,235
2020-07-10,71,6.6,4.2,13.00,44.6,10.2,227
2020-07-11,51,7.4,4.8,2.50,36.0,10.9,53
2020-07-12,51,8.1,5.9,0.60,42.8,12.8,55
2020-07-13,51,8.6,6.8,0.20,34.2,9.7,57
2020-07-14,3,8.4,6.0,0.00,40.3,11.6,38
2020-07-15,53,9.1,7.2,1.70,36.0,9.2,126
2020-07-16,63,7.9,5.6,12.10,47.5,11.0,206
2020-07-17,61,9.0,6.6,5.80,45.7,10.7,217
2020-07-18,61,9.4,6.9,4.40,36.7,9.1,215
2020-07-19,61,10.1,7.5,2.90,51.1,13.0,213
2020-07-20,55,8.4,6.0,4.60,53.6,10.4,212
2020-07-21,55,8.7,5.7,2.30,44.3,10.4,246
2020-07-22,61,9.1,6.3,2.90,39.6,9.8,292
2020-07-23,55,10.8,8.5,3.30,61.2,8.5,230
2020-07-24,63,8.1,6.0,5.20,52.9,11.0,212
2020-07-25,51,9.9,7.9,0.60,40.3,9.8,274
2020-07-26,63,9.7,7.9,11.30,52.6,11.4,250
2020-07-27,63,8.6,6.0,4.70,55.4,12.0,263
2020-07-28,63,8.9,6.2,4.50,52.2,10.6,232
2020-07-29,63,6.8,4.1,8.10,69.5,11.0,237
2020-07-30,51,10.0,8.1,0.40,44.3,8.5,206
2020-07-31,61,7.5,5.4,7.00,64.4,7.6,211
2020-08-01,63,6.1,3.9,8.10,43.6,7.4,196
2020-08-02,63,6.3,4.1,5.90,41.0,9.4,261
2020-08-03,63,7.5,5.3,6.80,41.4,9.1,300
2020-08-04,55,8.7,6.6,2.80,37.4,10.7,304
2020-08-05,63,9.1,7.0,6.60,36.7,10.9,235
2020-08-06,51,10.2,7.9,0.40,38.2,11.4,97
2020-08-07,63,10.9,9.0,4.80,50.4,11.4,220
2020-08-08,63,9.6,7.8,7.30,47.9,8.1,206
2020-08-09,63,7.8,5.7,12.30,35.3,9.1,226
2020-08-10,53,8.5,5.9,1.50,46.8,8.7,214
2020-08-11,51,8.1,5.2,0.30,55.4,11.5,198
2020-08-12,2,8.6,6.0,0.00,50.0,8.6,195
2020-08-13,51,5.2,2.0,0.50,53.6,10.3,233
2020-08-14,53,6.6,3.9,1.60,41.4,10.9,279
2020-08-15,3,8.8,6.1,0.00,42.8,11.2,238
2020-08-16,3,10.1,7.7,0.00,51.5,9.2,201
2020-08-17,61,8.8,6.8,8.00,54.0,8.3,200
2020-08-18,63,5.2,2.7,15.50,52.6,8.8,359
2020-08-19,55,5.6,3.0,4.40,44.6,10.4,295
2020-08-20,73,6.0,3.3,9.80,45.0,8.8,196
2020-08-21,53,5.8,2.6,1.40,45.4,12.4,245
2020-08-22,0,8.3,5.4,0.00,48.6,11.6,220
2020-08-23,3,11.8,9.4,0.00,60.8,12.3,201
2020-08-24,51,10.8,7.6,0.10,78.8,12.9,192
2020-08-25,63,7.8,6.1,25.10,49.7,8.1,324
2020-08-26,63,4.3,1.8,20.60,42.5,9.4,155
2020-08-27,71,2.5,-0.3,6.00,46.1,11.9,56
2020-08-28,3,5.4,3.2,0.00,40.7,12.5,82
2020-08-29,53,6.6,4.5,2.50,33.1,8.0,259
2020-08-30,71,5.9,3.6,6.50,35.3,9.3,194
2020-08-31,55,5.2,2.6,4.50,40.3,9.3,202
2020-09-01,71,5.1,2.6,13.60,40.7,8.9,233
2020-09-02,63,6.0,3.6,6.80,37.8,8.7,238
2020-09-03,75,4.1,1.1,12.30,58.3,9.9,201
2020-09-04,53,4.9,1.9,1.00,38.2,9.6,229
2020-09-05,53,5.9,2.9,1.40,55.8,10.4,225
2020-09-06,71,2.5,-0.9,1.00,56.5,11.3,241
2020-09-07,0,3.2,0.2,0.00,39.2,11.0,205
2020-09-08,2,4.1,1.0,0.00,33.1,8.4,214
2020-09-09,3,5.3,2.3,0.00,31.3,7.8,222
2020-09-10,51,4.5,1.4,0.50,35.3,8.1,217
2020-09-11,73,5.8,2.9,4.50,50.4,6.2,222
2020-09-12,1,4.5,0.8,0.00,63.0,10.6,201
2020-09-13,2,4.6,1.7,0.00,36.0,8.9,207
2020-09-14,75,4.0,1.0,6.30,39.6,8.7,180
2020-09-15,0,4.2,0.3,0.00,68.4,13.0,210
2020-09-16,2,4.0,-0.0,0.00,88.2,15.6,202
2020-09-17,75,-0.8,-4.7,5.40,84.6,15.1,183
2020-09-18,73,-2.7,-6.1,2.90,31.7,9.9,51
2020-09-19,71,-2.6,-6.4,0.10,34.2,8.4,175
2020-09-20,1,3.8,-0.2,0.00,53.6,14.7,205
2020-09-21,73,2.8,-0.6,0.50,62.3,13.7,200
2020-09-22,3,1.3,-2.2,0.00,59.4,10.3,204
2020-09-23,3,1.6,-2.5,0.00,63.0,16.3,205
2020-09-24,0,4.0,0.5,0.00,48.6,9.5,221
2020-09-25,3,3.5,0.6,0.00,27.7,7.8,210
2020-09-26,3,2.0,-1.0,0.00,41.4,7.9,193
2020-09-27,2,-0.3,-3.8,0.00,35.3,8.0,216
2020-09-28,73,0.7,-2.7,0.40,35.6,7.7,194
2020-09-29,71,0.5,-2.7,0.40,29.9,8.2,108
2020-09-30,75,-2.8,-6.3,4.80,35.6,9.2,174
2020-10-01,73,-2.3,-5.9,1.50,35.6,8.8,198
2020-10-02,73,-4.2,-8.0,0.70,38.2,9.5,204
2020-10-03,71,-4.6,-8.6,0.10,41.4,10.8,219
2020-10-04,73,-4.5,-8.5,0.70,53.6,13.7,207
2020-10-05,3,-3.7,-7.9,0.00,63.4,11.0,207
2020-10-06,3,-5.5,-9.6,0.00,55.4,9.7,210
2020-10-07,1,-4.1,-8.2,0.00,48.2,11.4,209
2020-10-08,71,-3.5,-7.4,0.40,46.1,6.4,210
2020-10-09,73,-6.0,-9.7,0.70,35.6,8.1,11
2020-10-10,71,-5.0,-8.6,0.70,24.5,8.2,56
2020-10-11,2,-4.5,-7.9,0.00,24.5,6.9,92
2020-10-12,0,-4.0,-7.6,0.00,25.6,6.9,100
2020-10-13,0,-3.0,-6.6,0.00,28.1,6.7,135
2020-10-14,0,-1.9,-5.5,0.00,25.6,7.3,191
2020-10-15,0,-0.8,-4.3,0.00,25.2,7.1,186
2020-10-16,1,-0.6,-4.3,0.00,29.5,7.8,196
2020-10-17,73,-1.1,-5.0,1.00,32.4,8.4,187
2020-10-18,0,-0.5,-4.0,0.00,24.5,7.3,205
2020-10-19,0,2.9,-1.4,0.00,32.0,8.9,182
2020-10-20,0,2.4,-1.6,0.00,47.9,12.2,191
2020-10-21,71,1.2,-3.4,0.50,65.9,12.2,190
2020-10-22,71,-3.2,-7.2,1.20,73.4,11.9,188
2020-10-23,71,-7.3,-11.7,0.80,56.2,10.1,187
2020-10-24,2,-6.5,-10.7,0.00,36.4,9.0,207
2020-10-25,2,-4.5,-8.6,0.00,39.6,9.6,202
2020-10-26,3,-1.1,-5.9,0.00,79.6,16.1,202
2020-10-27,73,-2.1,-6.8,0.80,82.1,15.3,199
2020-10-28,71,-8.1,-12.4,0.20,65.2,10.9,201
2020-10-29,0,-5.3,-9.7,0.00,25.9,5.9,171
2020-10-30,0,-3.1,-7.4,0.00,24.8,8.1,195
2020-10-31,2,-2.8,-6.9,0.00,28.4,6.0,208
2020-11-01,3,-2.7,-7.5,0.00,36.7,9.8,211
2020-11-02,0,-3.0,-7.6,0.00,33.5,7.9,216
2020-11-03,0,-3.1,-7.4,0.00,27.7,6.0,232
2020-11-04,0,-3.7,-8.1,0.00,24.5,6.4,168
2020-11-05,0,-2.1,-6.7,0.00,29.2,6.5,207
2020-11-06,3,-1.7,-6.9,0.00,51.8,14.7,204
2020-11-07,3,0.8,-4.2,0.00,75.6,13.8,203
2020-11-08,75,-1.0,-5.6,8.10,86.8,13.5,197
2020-11-09,2,-10.1,-15.7,0.00,78.5,17.5,200
2020-11-10,3,-8.1,-13.1,0.00,74.5,17.6,203
2020-11-11,75,-3.6,-7.7,12.20,74.5,10.2,191
2020-11-12,73,-9.2,-13.5,8.80,64.8,9.6,195
2020-11-13,71,-13.6,-18.7,0.50,68.8,9.0,200
2020-11-14,3,-15.9,-21.0,0.00,87.8,12.1,205
2020-11-15,1,-15.3,-20.4,0.00,84.6,10.6,207
2020-11-16,3,-16.6,-21.6,0.00,79.2,10.1,199
2020-11-17,73,-14.5,-19.4,2.60,65.2,9.8,197
2020-11-18,73,-15.6,-19.8,6.60,58.7,5.9,187
2020-11-19,1,-21.3,-26.1,0.00,53.6,9.8,204
2020-11-20,71,-20.0,-25.1,0.30,50.0,9.5,201
2020-11-21,71,-21.0,-26.3,0.10,43.6,11.6,200
2020-11-22,73,-17.0,-21.7,1.70,35.3,10.0,196
2020-11-23,0,-19.2,-24.6,0.00,44.6,10.2,200
2020-11-24,3,-16.4,-21.5,0.00,37.8,10.5,201
2020-11-25,73,-13.7,-18.0,1.40,43.2,7.4,208
2020-11-26,71,-10.7,-15.5,1.30,67.3,9.2,201
2020-11-27,75,-7.2,-11.5,14.00,79.6,8.8,195
2020-11-28,71,-13.1,-17.9,0.50,81.4,8.2,200
2020-11-29,0,-12.6,-17.8,0.00,46.1,10.2,202
2020-11-30,3,-12.8,-18.2,0.00,42.1,11.7,198
2020-12-01,71,-8.8,-13.0,0.80,50.4,9.6,198
2020-12-02,71,-6.8,-10.5,0.60,55.1,5.2,193
2020-12-03,3,-10.3,-14.7,0.00,59.4,8.1,200
2020-12-04,71,-14.4,-19.1,0.40,72.0,8.6,199
2020-12-05,71,-16.5,-21.6,0.10,70.6,8.4,200
2020-12-06,71,-14.4,-18.8,0.50,57.2,6.6,210
2020-12-07,71,-13.7,-18.4,0.50,62.3,7.5,200
2020-12-08,71,-11.7,-16.1,0.50,45.4,6.8,204
2020-12-09,3,-17.2,-22.2,0.00,39.6,12.7,204
2020-12-10,3,-17.6,-22.8,0.00,36.7,11.3,203
2020-12-11,3,-16.3,-21.4,0.00,34.2,10.0,201
2020-12-12,2,-15.1,-20.2,0.00,30.2,9.9,200
2020-12-13,0,-14.4,-19.3,0.00,23.4,8.0,195
2020-12-14,0,-15.2,-20.0,0.00,22.3,7.4,188
2020-12-15,0,-17.9,-22.9,0.00,27.0,8.9,198
2020-12-16,0,-20.4,-25.7,0.00,29.9,10.2,203
2020-12-17,1,-19.7,-25.2,0.00,34.9,11.4,202
2020-12-18,3,-17.3,-22.9,0.00,40.7,12.0,202
2020-12-19,73,-11.6,-16.4,6.10,73.8,10.2,194
2020-12-20,71,-12.8,-17.6,0.40,71.3,10.0,200
2020-12-21,3,-14.3,-19.6,0.00,43.6,10.7,198
2020-12-22,3,-15.2,-20.2,0.00,36.0,8.8,203
2020-12-23,3,-18.6,-23.8,0.00,54.7,10.4,203
2020-12-24,73,-13.0,-17.8,3.20,58.3,9.2,203
2020-12-25,73,-10.4,-14.6,5.30,51.1,6.6,213
2020-12-26,71,-11.8,-16.0,0.20,24.5,7.9,201
2020-12-27,3,-12.0,-16.4,0.00,29.2,6.6,186
2020-12-28,1,-13.3,-18.4,0.00,27.7,9.1,199
2020-12-29,3,-19.0,-24.4,0.00,41.0,11.0,201
2020-12-30,0,-20.6,-26.0,0.00,41.4,12.0,200
2020-12-31,0,-18.6,-24.0,0.00,37.4,11.0,200
2021-01-01,0,-16.0,-21.4,0.00,34.2,11.2,201
2021-01-02,0,-15.7,-21.2,0.00,36.0,10.7,199
2021-01-03,0,-11.7,-17.0,0.00,31.7,11.2,191
2021-01-04,0,-11.2,-16.4,0.00,29.2,9.8,203
2021-01-05,3,-12.7,-17.8,0.00,32.0,8.6,202
2021-01-06,3,-16.5,-21.4,0.00,29.9,8.4,199
2021-01-07,3,-20.6,-25.4,0.00,32.4,9.0,197
2021-01-08,0,-20.0,-25.3,0.00,29.5,9.4,201
2021-01-09,0,-17.7,-23.3,0.00,34.6,11.6,200
2021-01-10,0,-14.6,-20.3,0.00,41.8,12.2,204
2021-01-11,2,-9.1,-14.6,0.00,95.0,14.1,200
2021-01-12,75,-9.1,-14.0,18.00,105.5,14.7,204
2021-01-13,73,-8.1,-12.5,2.50,69.5,8.2,202
2021-01-14,2,-12.1,-17.3,0.00,51.8,14.5,199
2021-01-15,0,-11.8,-17.3,0.00,46.1,13.8,201
2021-01-16,3,-11.2,-16.6,0.00,50.0,12.9,202
2021-01-17,3,-12.9,-18.3,0.00,47.2,12.2,201
2021-01-18,73,-10.3,-15.3,3.30,70.6,11.8,199
2021-01-19,75,-8.7,-13.0,3.90,76.0,11.5,197
2021-01-20,3,-10.2,-15.3,0.00,73.8,11.8,204
2021-01-21,73,-9.6,-14.3,5.30,72.0,8.7,200
2021-01-22,73,-22.2,-27.2,0.80,78.1,10.9,197
2021-01-23,71,-19.7,-25.1,1.60,86.8,11.3,201
2021-01-24,0,-18.2,-23.5,0.00,43.6,10.8,200
2021-01-25,3,-18.5,-23.9,0.00,36.7,11.0,200
2021-01-26,0,-18.1,-23.5,0.00,34.2,11.0,201
2021-01-27,0,-17.1,-22.5,0.00,33.1,11.0,200
2021-01-28,0,-16.5,-22.0,0.00,33.1,11.2,199
2021-01-29,3,-18.0,-23.7,0.00,37.8,12.4,202
2021-01-30,71,-13.7,-19.1,0.60,57.2,11.2,202
2021-01-31,73,-8.3,-12.5,2.70,55.8,10.5,199
2021-02-01,73,-10.2,-14.5,1.70,50.0,10.0,194
2021-02-02,3,-12.0,-16.8,0.00,31.3,9.8,197
2021-02-03,0,-9.1,-14.3,0.00,30.2,9.9,198
2021-02-04,3,-11.6,-16.9,0.00,42.5,11.6,202
2021-02-05,3,-10.1,-15.4,0.00,61.6,10.8,201
2021-02-06,75,-7.3,-12.1,7.20,100.1,13.3,199
2021-02-07,75,-5.8,-9.8,15.50,72.0,8.2,204
2021-02-08,75,-5.8,-10.2,19.40,86.4,12.1,200
2021-02-09,75,-6.4,-10.6,19.10,81.4,9.0,195
2021-02-10,73,-6.1,-9.9,11.80,60.5,6.0,192
2021-02-11,73,-9.5,-14.1,2.30,51.8,14.0,199
2021-02-12,3,-10.3,-15.2,0.00,43.9,10.0,201
2021-02-13,71,-13.5,-18.3,0.20,40.3,12.0,200
2021-02-14,3,-15.0,-20.3,0.00,42.1,12.4,202
2021-02-15,3,-11.6,-16.9,0.00,38.9,11.6,203
2021-02-16,2,-11.3,-16.6,0.00,37.8,11.8,202
2021-02-17,3,-12.2,-17.6,0.00,53.3,13.1,200
2021-02-18,73,-5.3,-10.6,0.60,84.6,13.8,202
2021-02-19,75,-5.4,-9.6,17.00,103.0,13.6,188
2021-02-20,73,-8.5,-12.5,3.60,61.2,6.2,205
2021-02-21,71,-13.4,-18.2,0.60,65.5,13.6,201
2021-02-22,73,-11.4,-15.7,1.80,57.6,10.4,204
2021-02-23,73,-11.1,-15.6,7.50,88.9,9.9,194
2021-02-24,73,-16.2,-20.9,9.70,109.1,12.7,161
2021-02-25,0,-22.5,-27.4,0.00,106.6,10.1,190
2021-02-26,71,-19.2,-24.1,1.10,56.9,7.1,204
2021-02-27,3,-18.3,-23.2,0.00,59.8,11.1,201
2021-02-28,2,-13.0,-18.0,0.00,60.5,10.7,202
2021-03-01,1,-7.6,-12.1,0.00,68.4,9.0,201
2021-03-02,73,-9.0,-13.1,4.40,70.2,7.0,199
2021-03-03,73,-9.1,-13.0,6.00,54.7,4.7,188
2021-03-04,75,-9.4,-13.4,16.10,66.6,7.1,181
2021-03-05,3,-15.0,-20.1,0.00,55.8,12.4,201
2021-03-06,73,-8.5,-12.7,4.40,45.7,10.2,201
2021-03-07,71,-7.4,-11.2,1.00,56.2,6.8,193
2021-03-08,71,-11.9,-16.5,0.10,57.2,12.9,199
2021-03-09,73,-8.2,-12.6,2.00,60.1,12.8,200
2021-03-10,73,-8.6,-12.7,7.80,61.6,8.3,191
2021-03-11,3,-9.4,-14.1,0.00,78.8,10.4,203
2021-03-12,75,-6.1,-10.3,22.20,72.7,9.3,202
2021-03-13,75,-4.6,-8.6,25.00,85.3,12.1,192
2021-03-14,73,-12.4,-17.0,2.60,94.7,11.1,203
2021-03-15,71,-12.1,-16.2,1.60,57.6,7.0,202
2021-03-16,3,-12.9,-17.0,0.00,52.2,5.4,215
2021-03-17,0,-14.8,-19.4,0.00,38.2,12.0,195
2021-03-18,0,-16.9,-22.5,0.00,50.4,14.2,199
2021-03-19,75,-7.6,-12.4,3.50,59.8,13.8,200
2021-03-20,75,-5.4,-8.8,10.60,44.6,5.4,195
2021-03-21,3,-7.4,-11.5,0.00,68.0,10.0,203
2021-03-22,71,-6.0,-10.4,0.10,77.4,11.3,204
2021-03-23,75,-8.6,-13.2,6.10,73.1,13.2,191
2021-03-24,73,-7.3,-11.8,0.70,67.7,12.2,197
2021-03-25,75,-2.2,-6.0,15.40,76.3,11.8,197
2021-03-26,73,-4.1,-7.9,0.80,68.8,11.3,196
2021-03-27,73,-3.7,-7.1,6.10,57.6,9.2,200
2021-03-28,73,-6.3,-9.5,8.90,36.0,4.0,140
2021-03-29,71,-10.3,-14.0,0.40,41.8,4.8,155
2021-03-30,3,-11.9,-15.7,0.00,34.9,4.6,182
2021-03-31,73,-12.1,-15.7,3.20,47.2,6.3,168
2021-04-01,1,-16.7,-20.9,0.00,44.3,7.4,207
2021-04-02,0,-12.6,-17.1,0.00,35.3,11.0,195
2021-04-03,3,-9.3,-14.2,0.00,54.7,11.9,199
2021-04-04,73,-6.9,-11.3,6.10,89.6,14.8,185
2021-04-05,2,-9.9,-13.8,0.00,61.9,8.2,198
2021-04-06,0,-8.9,-13.0,0.00,30.2,9.4,201
2021-04-07,0,-8.8,-13.0,0.00,31.0,9.8,206
2021-04-08,0,-8.7,-12.9,0.00,30.2,10.2,205
2021-04-09,2,-6.7,-10.9,0.00,30.6,9.7,203
2021-04-10,0,-5.0,-9.2,0.00,74.2,11.2,201
2021-04-11,2,-7.5,-11.4,0.00,63.4,11.9,194
2021-04-12,3,-7.9,-11.8,0.00,54.4,11.7,194
2021-04-13,71,-5.7,-9.5,0.80,37.8,10.0,199
2021-04-14,2,-3.8,-7.4,0.00,42.1,8.7,198
2021-04-15,3,-3.4,-6.9,0.00,52.2,7.4,198
2021-04-16,3,-3.8,-7.2,0.00,45.4,10.8,203
2021-04-17,3,-3.7,-6.7,0.00,36.7,7.4,209
2021-04-18,73,-5.4,-9.2,0.90,39.2,11.6,203
2021-04-19,3,-3.1,-6.3,0.00,41.8,8.0,194
2021-04-20,75,-3.0,-6.4,8.50,73.4,6.8,190
2021-04-21,73,-6.6,-10.2,0.70,43.9,4.9,194
2021-04-22,1,-4.5,-8.2,0.00,20.5,7.0,186
2021-04-23,3,-4.9,-8.8,0.00,38.5,10.9,194
2021-04-24,73,-2.8,-7.1,0.60,45.7,10.5,201
2021-04-25,3,-3.0,-6.5,0.00,42.8,11.2,194
2021-04-26,0,-1.4,-5.0,0.00,34.6,10.8,200
2021-04-27,0,0.3,-3.3,0.00,35.6,11.1,204
2021-04-28,0,0.3,-3.3,0.00,41.0,11.4,203
2021-04-29,0,1.4,-2.0,0.00,59.0,10.8,199
2021-04-30,73,1.5,-1.2,2.10,69.5,9.1,182
2021-05-01,3,0.8,-2.3,0.00,33.1,8.0,189
2021-05-02,3,1.5,-1.0,0.00,38.5,8.9,203
2021-05-03,3,3.4,0.3,0.00,33.8,9.2,199
2021-05-04,3,4.2,1.3,0.00,32.8,9.3,196
2021-05-05,63,4.7,3.0,6.10,28.4,5.8,152
2021-05-06,55,2.2,-0.4,2.50,28.1,6.2,192
2021-05-07,53,1.1,-1.5,1.10,31.7,8.1,204
2021-05-08,3,1.5,-1.2,0.00,44.6,9.2,203
2021-05-09,53,1.4,-1.6,1.20,45.7,10.4,195
2021-05-10,51,2.0,-1.0,0.60,31.3,8.0,202
2021-05-11,2,1.2,-1.3,0.00,29.2,5.8,214
2021-05-12,71,-0.8,-3.8,0.20,30.2,6.7,125
2021-05-13,2,-0.5,-3.3,0.00,20.9,5.7,126
2021-05-14,73,-1.1,-4.1,0.50,48.6,13.6,65
2021-05-15,1,0.2,-2.7,0.00,23.4,7.1,109
2021-05-16,3,-0.6,-3.5,0.00,31.0,9.0,146
2021-05-17,51,1.7,-1.3,0.20,32.0,7.4,192
2021-05-18,1,3.1,0.0,0.00,42.8,9.4,203
2021-05-19,73,2.0,-1.4,1.90,48.6,11.0,199
2021-05-20,75,1.3,-1.5,3.30,43.2,8.5,236
2021-05-21,71,1.2,-1.4,0.60,29.2,8.5,93
2021-05-22,51,2.7,0.3,0.30,39.2,10.5,101
2021-05-23,73,3.1,0.5,3.10,35.3,6.6,167
2021-05-24,55,3.3,1.0,3.30,39.2,7.9,171
2021-05-25,53,4.5,2.2,2.00,32.0,9.2,162
2021-05-26,73,4.3,1.9,9.40,46.4,11.5,196
2021-05-27,55,4.8,2.5,3.30,38.2,7.6,213
2021-05-28,73,5.6,3.3,7.70,40.3,10.4,241
2021-05-29,55,6.8,4.5,4.10,38.5,9.5,241
2021-05-30,71,5.6,3.3,9.00,41.4,9.7,239
2021-05-31,53,7.1,4.5,1.30,33.5,10.5,343
2021-06-01,73,7.9,5.2,5.80,55.4,14.1,199
2021-06-02,51,7.8,4.8,0.80,65.5,12.5,205
2021-06-03,51,7.7,5.0,0.20,55.8,10.7,212
2021-06-04,51,9.6,6.8,0.60,57.2,15.3,258
2021-06-05,53,10.8,8.1,1.70,69.5,14.5,259
2021-06-06,55,9.2,6.4,6.10,80.6,14.5,204
2021-06-07,51,9.4,6.2,1.00,87.8,14.8,205
2021-06-08,53,6.6,3.9,1.60,70.9,14.9,200
2021-06-09,53,6.9,4.5,4.30,45.7,7.3,236
2021-06-10,75,5.7,2.8,4.70,51.8,11.6,238
2021-06-11,71,5.4,2.6,3.90,43.6,9.7,247
2021-06-12,75,5.1,2.7,7.00,42.1,8.7,275
2021-06-13,73,3.9,1.1,4.20,47.9,10.9,46
2021-06-14,73,2.8,-0.1,1.50,33.5,10.7,53
2021-06-15,0,3.5,0.4,0.00,40.3,11.7,41
2021-06-16,71,4.8,1.9,0.90,37.8,11.9,40
2021-06-17,51,4.3,1.6,1.00,40.0,11.0,53
2021-06-18,53,5.6,2.6,2.40,34.6,10.6,290
2021-06-19,53,6.7,4.1,1.40,56.2,11.8,253
2021-06-20,51,5.5,3.2,0.50,43.2,11.8,210
2021-06-21,71,7.1,4.4,3.60,50.0,11.4,260
2021-06-22,51,6.2,3.9,0.30,46.1,9.4,264
2021-06-23,51,6.8,4.7,0.70,43.2,9.3,308
2021-06-24,53,6.9,4.4,2.40,46.1,12.0,276
2021-06-25,61,5.7,3.3,4.40,52.2,8.5,286
2021-06-26,51,6.0,3.6,1.70,45.0,11.3,28
2021-06-27,51,8.5,6.1,0.30,41.0,10.3,205
2021-06-28,51,9.5,6.9,0.10,37.1,8.8,250
2021-06-29,51,10.0,7.7,0.40,33.8,9.4,26
2021-06-30,51,10.4,7.9,0.20,33.8,10.3,30
2021-07-01,51,10.7,8.0,0.40,41.8,12.5,43
2021-07-02,53,9.7,7.4,2.40,35.3,11.2,100
2021-07-03,61,9.5,7.4,4.90,36.7,10.6,232
2021-07-04,61,10.2,7.8,2.40,51.5,13.7,234
2021-07-05,61,10.7,8.5,2.80,37.1,9.2,202
2021-07-06,63,9.8,7.8,6.60,33.1,9.7,202
2021-07-07,51,11.7,9.6,0.60,37.4,10.9,116
2021-07-08,51,14.1,11.8,0.10,54.4,12.3,265
2021-07-09,51,12.6,10.5,0.90,71.3,11.8,208
2021-07-10,51,9.6,6.8,1.60,88.6,13.2,202
2021-07-11,61,8.6,6.9,5.30,53.6,7.3,230
2021-07-12,53,8.2,5.6,1.50,49.3,11.3,245
2021-07-13,51,7.3,4.4,1.40,78.5,14.2,193
2021-07-14,53,7.6,5.3,2.50,58.3,10.1,209
2021-07-15,53,7.7,5.4,2.20,64.8,7.2,245
2021-07-16,63,5.7,3.1,8.60,46.8,10.6,340
2021-07-17,51,7.4,4.9,0.30,37.4,12.1,16
2021-07-18,3,8.6,6.0,0.00,32.8,10.6,40
2021-07-19,1,8.6,6.0,0.00,40.3,12.3,48
2021-07-20,63,9.8,7.1,3.50,40.0,11.6,341
2021-07-21,63,7.7,5.5,7.60,49.0,9.8,209
2021-07-22,51,8.8,6.4,1.30,51.5,11.4,216
2021-07-23,2,10.7,8.2,0.00,45.7,12.0,229
2021-07-24,0,12.6,10.7,0.00,33.8,10.9,25
2021-07-25,0,14.1,12.2,0.00,38.5,12.0,45
2021-07-26,0,13.3,11.5,0.00,34.6,11.1,49
2021-07-27,53,11.6,10.5,1.10,49.3,11.8,66
2021-07-28,51,10.9,9.4,0.30,40.3,10.4,94
2021-07-29,61,10.6,8.6,5.10,45.7,12.2,24
2021-07-30,61,6.1,3.8,6.30,44.3,12.1,42
2021-07-31,3,10.2,8.3,0.00,40.0,12.8,59
2021-08-01,51,9.6,7.6,0.10,34.6,10.0,58
2021-08-02,51,8.0,5.4,0.50,38.5,9.7,44
2021-08-03,51,8.6,6.2,0.60,42.1,11.8,22
2021-08-04,53,9.0,6.4,0.90,36.7,11.3,39
2021-08-05,51,8.7,6.2,1.20,40.3,11.8,68
2021-08-06,53,8.6,6.1,2.00,38.2,10.3,108
2021-08-07,61,9.1,6.6,3.10,35.6,11.4,230
2021-08-08,51,11.1,8.4,0.10,49.7,12.2,261
2021-08-09,53,9.7,7.3,3.20,42.8,11.1,256
2021-08-10,0,9.3,6.7,0.00,41.4,11.5,205
2021-08-11,1,10.2,7.7,0.00,38.2,10.9,311
2021-08-12,51,8.7,6.3,1.00,56.9,10.3,261
2021-08-13,71,5.8,3.3,7.00,48.2,7.9,303
2021-08-14,73,4.3,2.1,6.40,49.0,9.9,343
2021-08-15,71,2.4,-0.5,7.20,56.5,12.2,8
2021-08-16,53,3.8,1.1,1.50,36.0,11.6,50
2021-08-17,51,6.9,4.5,0.10,35.6,11.0,52
2021-08-18,51,7.4,5.1,0.40,47.5,11.3,50
2021-08-19,53,7.9,5.3,1.20,45.4,12.5,80
2021-08-20,63,8.5,6.2,8.00,32.8,8.1,175
2021-08-21,53,9.2,7.0,1.30,34.6,8.3,174
2021-08-22,61,8.8,6.5,4.20,33.8,8.9,221
2021-08-23,63,7.7,5.3,16.20,40.7,11.0,205
2021-08-24,63,7.1,4.5,6.90,39.2,9.8,236
2021-08-25,51,8.1,5.2,0.60,39.2,12.4,351
2021-08-26,51,8.6,5.6,0.40,37.8,11.9,29
2021-08-27,73,7.4,4.4,3.40,40.3,8.7,253
2021-08-28,71,6.1,3.1,4.70,36.4,9.7,240
2021-08-29,53,7.3,4.3,2.90,48.2,10.3,216
2021-08-30,73,6.2,3.2,11.80,59.8,11.4,202
2021-08-31,73,5.2,2.2,7.50,64.8,10.5,205
2021-09-01,71,5.1,2.1,3.80,40.3,10.8,245
2021-09-02,53,5.6,2.6,1.10,41.0,11.4,222
2021-09-03,0,6.2,3.2,0.00,34.9,9.2,214
2021-09-04,0,8.9,5.6,0.00,31.7,10.2,247
2021-09-05,0,8.7,5.6,0.00,34.9,11.2,99
2021-09-06,0,9.4,6.7,0.00,33.5,10.5,145
2021-09-07,0,9.6,7.3,0.00,37.1,10.4,217
2021-09-08,51,10.2,7.5,0.20,42.8,13.0,23
2021-09-09,3,6.7,4.1,0.00,53.3,11.4,223
