date_local,PM2.5,O3,CO,NO2,SO2,date,AQI_PM2.5,AQI_O3,AQI_CO,AQI_NO2,AQI_SO2,AQI,AQI_Category,num_pollutants_available
2009-07-20,13.5,0.035958,0.325,17.041667,1.895833,2009-07-20,54.0,33.0,4.0,16.0,3.0,54.0,Moderate,5
2009-07-21,10.1,0.036792,0.235273,3.125,2.086957,2009-07-21,42.0,34.0,3.0,3.0,3.0,42.0,Good,5
2009-07-22,10.1,0.0245,0.241667,7.75,0.966667,2009-07-22,42.0,23.0,3.0,7.0,1.0,42.0,Good,5
2009-07-23,8.5,0.021667,0.278913,13.333332999999998,1.0,2009-07-23,35.0,20.0,3.0,13.0,1.0,35.0,Good,5
2009-07-24,8.3,0.024125,0.166667,8.086957,2.26087,2009-07-24,35.0,22.0,2.0,8.0,3.0,35.0,Good,5
2009-07-25,14.7,0.042706,0.233333,5.25,1.2625,2009-07-25,56.0,40.0,3.0,5.0,2.0,56.0,Moderate,5
2009-07-26,18.4,0.036917,0.202818,5.608696,2.071429,2009-07-26,64.0,34.0,2.0,5.0,3.0,64.0,Moderate,5
2009-07-27,15.2,0.041087,0.216667,3.791667,0.990909,2009-07-27,58.0,38.0,2.0,4.0,1.0,58.0,Moderate,5
2009-07-28,17.7,0.036375,0.252875,8.391304,1.0,2009-07-28,63.0,34.0,3.0,8.0,1.0,63.0,Moderate,5
2009-07-29,20.6,0.031625,0.237348,3.789474,1.0,2009-07-29,69.0,29.0,3.0,4.0,1.0,69.0,Moderate,5
2009-07-30,12.3,0.022167,0.66,7.545455,1.0,2009-07-30,51.0,21.0,8.0,7.0,1.0,51.0,Moderate,5
2009-07-31,14.4,0.019875,0.304917,17.083333,0.9375,2009-07-31,56.0,18.0,3.0,16.0,1.0,56.0,Moderate,5
2009-08-01,14.5,0.033458,0.291348,20.347826,2.956522,2009-08-01,56.0,31.0,3.0,19.0,4.0,56.0,Moderate,5
2009-08-02,14.1,0.034348000000000004,0.431818,7.090909,2.652174,2009-08-02,55.0,32.0,5.0,7.0,4.0,55.0,Moderate,5
2009-08-03,14.1,0.033583,0.241667,14.625,1.083333,2009-08-03,55.0,31.0,3.0,14.0,2.0,55.0,Moderate,5
2009-08-04,20.8,0.053,0.515789,14.0,1.0,2009-08-04,69.0,49.0,6.0,13.0,1.0,69.0,Moderate,5
2009-08-05,21.3,0.036667,0.2625,9.782609,2.025,2009-08-05,70.0,34.0,3.0,9.0,3.0,70.0,Moderate,5
2009-08-06,10.4,0.023217,0.254783,16.166667,1.8375,2009-08-06,43.0,21.0,3.0,15.0,3.0,43.0,Good,5
2009-08-07,7.6,0.017833,0.329167,16.541667,1.0,2009-08-07,32.0,17.0,4.0,16.0,1.0,32.0,Good,5
2009-08-08,5.6,0.026917,0.245833,8.434783,1.0,2009-08-08,23.0,25.0,3.0,8.0,1.0,25.0,Good,5
2009-08-09,8.5,0.031833,0.213087,9.291667,2.0,2009-08-09,35.0,29.0,2.0,9.0,3.0,35.0,Good,5
2009-08-10,13.2,0.033235,0.2125,18.958333,0.629167,2009-08-10,53.0,31.0,2.0,18.0,1.0,53.0,Moderate,5
2009-08-11,12.3,0.029412,0.470833,23.5,1.3,2009-08-11,51.0,27.0,5.0,22.0,2.0,51.0,Moderate,5
2009-08-12,11.2,0.02975,0.463636,8.347826,0.24,2009-08-12,47.0,28.0,5.0,8.0,0.0,47.0,Good,5
2009-08-13,8.5,0.025792,0.216667,15.791667000000002,1.0,2009-08-13,35.0,24.0,2.0,15.0,1.0,35.0,Good,5
2009-08-14,13.4,0.0285,0.354304,18.954545,0.7,2009-08-14,54.0,26.0,4.0,18.0,1.0,54.0,Moderate,5
2009-08-15,15.3,0.046833,0.408696,10.541667,1.0,2009-08-15,58.0,43.0,5.0,10.0,1.0,58.0,Moderate,5
2009-08-16,22.5,0.050083,0.430435,9.409091,1.0,2009-08-16,73.0,46.0,5.0,9.0,1.0,73.0,Moderate,5
2009-08-17,27.9,0.04075,0.305,9.5,1.3,2009-08-17,84.0,38.0,3.0,9.0,2.0,84.0,Moderate,5
2009-08-18,27.8,0.049333,0.28875,15.954545,1.725,2009-08-18,84.0,46.0,3.0,15.0,2.0,84.0,Moderate,5
2009-08-19,16.9,0.0355,0.2275,16.583333,0.478261,2009-08-19,61.0,33.0,3.0,16.0,1.0,61.0,Moderate,5
2009-08-20,17.6,0.038941,0.283333,30.227273,1.0,2009-08-20,63.0,36.0,3.0,29.0,1.0,63.0,Moderate,5
2009-08-21,17.4,0.030769,0.382609,15.708332999999998,0.458333,2009-08-21,62.0,28.0,4.0,15.0,1.0,62.0,Moderate,5
2009-08-22,11.6,0.016588,0.17916700000000002,3.5,1.657143,2009-08-22,48.0,15.0,2.0,3.0,2.0,48.0,Good,5
2009-08-23,9.6,0.022708,0.30454499999999995,8.090909,1.0,2009-08-23,40.0,21.0,3.0,8.0,1.0,40.0,Good,5
2009-08-24,12.9,0.016166999999999997,0.256708,11.086957,2.541667,2009-08-24,53.0,15.0,3.0,10.0,4.0,53.0,Moderate,5
2009-08-25,14.1,0.024958,0.255333,20.833333,1.6,2009-08-25,55.0,23.0,3.0,20.0,2.0,55.0,Moderate,5
2009-08-26,16.8,0.032458,0.372727,10.125,1.041667,2009-08-26,61.0,30.0,4.0,10.0,1.0,61.0,Moderate,5
2009-08-27,6.7,0.024765,0.183333,21.291667,0.69,2009-08-27,28.0,23.0,2.0,20.0,1.0,28.0,Good,5
2009-08-28,5.7,0.027471,0.2375,22.0,2.833333,2009-08-28,24.0,25.0,3.0,21.0,4.0,25.0,Good,5
2009-08-29,3.5,0.019412,0.195833,13.0,2.4875,2009-08-29,15.0,18.0,2.0,12.0,4.0,18.0,Good,5
2009-08-30,9.8,0.020294,0.2305,14.166667000000002,0.7375,2009-08-30,41.0,19.0,3.0,13.0,1.0,41.0,Good,5
2009-08-31,7.2,0.015125,0.208333,7.7727270000000015,1.041667,2009-08-31,30.0,14.0,2.0,7.0,1.0,30.0,Good,5
2009-09-01,7.8,0.0185,0.240909,21.454545,1.425,2009-09-01,32.0,17.0,3.0,20.0,2.0,32.0,Good,5
2009-09-02,9.2,0.021042,0.278958,16.25,1.0,2009-09-02,38.0,19.0,3.0,15.0,1.0,38.0,Good,5
2009-09-03,9.7,0.029375,0.269565,25.083333,1.0,2009-09-03,40.0,27.0,3.0,24.0,1.0,40.0,Good,5
2009-09-04,14.7,0.018083,0.408333,18.5,1.0,2009-09-04,56.0,17.0,5.0,17.0,1.0,56.0,Moderate,5
2009-09-05,15.5,0.02275,0.313043,19.75,1.327273,2009-09-05,58.0,21.0,4.0,19.0,2.0,58.0,Moderate,5
2009-09-06,5.4,0.017588,0.143478,4.3333330000000005,1.0,2009-09-06,23.0,16.0,2.0,4.0,1.0,23.0,Good,5
2009-09-07,10.1,0.015458,0.295833,7.208333,2.0,2009-09-07,42.0,14.0,3.0,7.0,3.0,42.0,Good,5
2009-09-08,13.2,0.018667,0.382609,27.041667,1.791667,2009-09-08,53.0,17.0,4.0,26.0,3.0,53.0,Moderate,5
2009-09-09,8.1,0.018583,0.238625,13.708332999999998,0.8,2009-09-09,34.0,17.0,3.0,13.0,1.0,34.0,Good,5
2009-09-10,5.1,0.030208,0.258333,12.416667,1.416667,2009-09-10,21.0,28.0,3.0,12.0,2.0,28.0,Good,5
2009-09-11,5.5,0.016333,0.166667,1.875,0.371429,2009-09-11,23.0,15.0,2.0,2.0,1.0,23.0,Good,5
2009-09-12,4.2,0.017583,0.188583,11.041667,0.2,2009-09-12,18.0,16.0,2.0,10.0,0.0,18.0,Good,5
2009-09-13,5.0,0.019882,0.175,7.125,1.15,2009-09-13,21.0,18.0,2.0,7.0,2.0,21.0,Good,5
2009-09-14,6.4,0.019417,0.26111100000000004,13.916667000000002,1.0,2009-09-14,27.0,18.0,3.0,13.0,1.0,27.0,Good,5
2009-09-15,9.3,0.022565,0.269565,19.208333,0.8260870000000001,2009-09-15,39.0,21.0,3.0,18.0,1.0,39.0,Good,5
2009-09-16,5.8,0.025471,0.225,14.136364000000002,0.683333,2009-09-16,24.0,24.0,3.0,13.0,1.0,24.0,Good,5
2009-09-17,10.9,0.019042,0.229167,15.25,1.583333,2009-09-17,45.0,18.0,3.0,14.0,2.0,45.0,Good,5
2009-09-18,8.9,0.024458,0.221739,15.25,0.8739129999999999,2009-09-18,37.0,23.0,3.0,14.0,1.0,37.0,Good,5
2009-09-19,3.6,0.019792,0.154167,4.7083330000000005,2.083333,2009-09-19,15.0,18.0,2.0,4.0,3.0,18.0,Good,5
2009-09-20,6.4,0.027588,0.241667,9.875,1.0,2009-09-20,27.0,26.0,3.0,9.0,1.0,27.0,Good,5
2009-09-21,10.3,0.029042,0.352174,12.409091,2.3,2009-09-21,43.0,27.0,4.0,12.0,3.0,43.0,Good,5
2009-09-22,7.5,0.030059,0.29090900000000003,17.545455,0.8,2009-09-22,31.0,28.0,3.0,17.0,1.0,31.0,Good,5
2009-09-23,6.8,0.02475,0.270833,15.571429,1.0,2009-09-23,28.0,23.0,3.0,15.0,1.0,28.0,Good,5
2009-09-24,12.6,0.021348,0.3,16.625,1.833333,2009-09-24,52.0,20.0,3.0,16.0,3.0,52.0,Moderate,5
2009-09-25,3.6,0.020696,0.174087,4.4583330000000005,1.016667,2009-09-25,15.0,19.0,2.0,4.0,1.0,19.0,Good,5
2009-09-26,6.0,0.016565,0.230875,16.541667,1.666667,2009-09-26,25.0,15.0,3.0,16.0,2.0,25.0,Good,5
2009-09-27,5.4,0.022542,0.23913,5.3333330000000005,1.0,2009-09-27,23.0,21.0,3.0,5.0,1.0,23.0,Good,5
2009-09-28,8.0,0.033875,0.271429,17.681818,1.4875,2009-09-28,33.0,31.0,3.0,17.0,2.0,33.0,Good,5
2009-09-29,8.3,0.023958,0.2875,9.833333,2.291667,2009-09-29,35.0,22.0,3.0,9.0,3.0,35.0,Good,5
2009-09-30,6.4,0.010667,0.241667,6.318182,1.1125,2009-09-30,27.0,10.0,3.0,6.0,2.0,27.0,Good,5
2009-10-01,3.7,0.006,0.17916700000000002,11.833333,2.0375,2009-10-01,15.0,6.0,2.0,11.0,3.0,15.0,Good,5
2009-10-02,5.8,0.010174,0.208333,16.416667,1.8875,2009-10-02,24.0,9.0,2.0,15.0,3.0,24.0,Good,5
2009-10-03,7.7,0.015041999999999996,0.275,7.166667,1.06087,2009-10-03,32.0,14.0,3.0,7.0,2.0,32.0,Good,5
2009-10-04,13.2,0.008875,0.461818,17.909091,1.345833,2009-10-04,53.0,8.0,5.0,17.0,2.0,53.0,Moderate,5
2009-10-05,8.2,0.007958,0.266,16.714285999999998,2.125,2009-10-05,34.0,7.0,3.0,16.0,3.0,34.0,Good,5
2009-10-06,5.5,0.007435,0.241667,15.833332999999998,1.031818,2009-10-06,23.0,7.0,3.0,15.0,1.0,23.0,Good,5
2009-10-07,5.6,0.014882,0.233333,10.75,0.925,2009-10-07,23.0,14.0,3.0,10.0,1.0,23.0,Good,5
2009-10-08,5.8,0.007059,0.2,12.416667,2.2,2009-10-08,24.0,7.0,2.0,12.0,3.0,24.0,Good,5
2009-10-09,13.1,0.003792,0.395652,23.791667,1.5,2009-10-09,53.0,4.0,4.0,22.0,2.0,53.0,Moderate,5
2009-10-10,8.1,0.009917,0.249913,11.909091,1.2,2009-10-10,34.0,9.0,3.0,11.0,2.0,34.0,Good,5
2009-10-11,8.2,0.015125,0.134783,12.666667,1.2,2009-10-11,34.0,14.0,2.0,12.0,2.0,34.0,Good,5
2009-10-12,5.3,0.011765,0.225,14.304348,1.3625,2009-10-12,22.0,11.0,3.0,13.0,2.0,22.0,Good,5
2009-10-13,6.4,0.00625,0.17647100000000002,18.772727,1.133333,2009-10-13,27.0,6.0,2.0,18.0,2.0,27.0,Good,5
2009-10-14,6.6,0.009909,0.086957,16.9375,1.1,2009-10-14,28.0,9.0,1.0,16.0,2.0,28.0,Good,5
2009-10-15,6.4,0.013708,0.234167,18.416667,3.257895,2009-10-15,27.0,13.0,3.0,17.0,5.0,27.0,Good,5
2009-10-16,7.2,0.014083000000000004,0.175,10.041667,2.075,2009-10-16,30.0,13.0,2.0,9.0,3.0,30.0,Good,5
2009-10-17,7.1,0.018708,0.197167,12.541667,1.404167,2009-10-17,30.0,17.0,2.0,12.0,2.0,30.0,Good,5
2009-10-18,5.0,0.018917,0.052174,10.125,0.758333,2009-10-18,21.0,18.0,1.0,10.0,1.0,21.0,Good,5
2009-10-19,8.3,0.009542,0.375739,18.318182,3.3875,2009-10-19,35.0,9.0,4.0,17.0,5.0,35.0,Good,5
2009-10-20,,0.006875,0.45,27.208333000000003,2.0,2009-10-20,,6.0,5.0,26.0,3.0,26.0,Good,4
2009-10-21,5.4,0.006292,0.369565,27.333333000000003,3.871429,2009-10-21,23.0,6.0,4.0,26.0,6.0,26.0,Good,5
2009-10-22,8.3,0.015588,0.366667,25.818182,4.1125,2009-10-22,35.0,14.0,4.0,24.0,6.0,35.0,Good,5
2009-10-23,3.2,0.017041999999999998,0.117391,11.791667,3.5,2009-10-23,13.0,16.0,1.0,11.0,5.0,16.0,Good,5
2009-10-24,8.6,0.020647,0.256522,13.791667000000002,1.0,2009-10-24,36.0,19.0,3.0,13.0,1.0,36.0,Good,5
2009-10-25,4.9,0.017,0.2,12.5,1.0,2009-10-25,20.0,16.0,2.0,12.0,1.0,20.0,Good,5
2009-10-26,7.5,0.007042000000000001,0.304167,17.958333,2.208333,2009-10-26,31.0,7.0,3.0,17.0,3.0,31.0,Good,5
2009-10-27,6.3,0.010583,0.358333,21.52381,2.2875,2009-10-27,26.0,10.0,4.0,20.0,3.0,26.0,Good,5
2009-10-28,6.0,0.019042,0.159091,14.863635999999998,1.958333,2009-10-28,25.0,18.0,2.0,14.0,3.0,25.0,Good,5
2009-10-29,7.5,0.009042,0.1375,19.083333,2.4375,2009-10-29,31.0,8.0,2.0,18.0,3.0,31.0,Good,5
2009-10-30,8.6,0.012882,0.408333,20.625,3.975,2009-10-30,36.0,12.0,5.0,19.0,6.0,36.0,Good,5
2009-10-31,5.7,0.026417000000000003,0.177273,12.090909,0.504167,2009-10-31,24.0,24.0,2.0,11.0,1.0,24.0,Good,5
2009-11-01,5.7,0.012417,0.14166700000000002,11.208333,0.5,2009-11-01,24.0,11.0,2.0,11.0,1.0,24.0,Good,5
2009-11-02,4.5,0.010167,0.154167,11.583333,1.542857,2009-11-02,19.0,9.0,2.0,11.0,2.0,19.0,Good,5
2009-11-03,7.3,0.011647,0.266667,18.541667,2.65,2009-11-03,30.0,11.0,3.0,17.0,4.0,30.0,Good,5
2009-11-04,5.5,0.004235,0.279167,16.095238000000002,2.742857,2009-11-04,23.0,4.0,3.0,15.0,4.0,23.0,Good,5
2009-11-05,7.6,0.006529000000000001,0.337417,19.217391,3.136364,2009-11-05,32.0,6.0,4.0,18.0,4.0,32.0,Good,5
2009-11-06,5.6,0.009542,0.216435,15.083332999999998,1.8875,2009-11-06,23.0,9.0,2.0,14.0,3.0,23.0,Good,5
2009-11-07,9.4,0.009625,0.338958,16.875,3.2,2009-11-07,39.0,9.0,4.0,16.0,5.0,39.0,Good,5
2009-11-08,14.1,0.014167,0.501417,21.545455,4.847826,2009-11-08,55.0,13.0,6.0,20.0,7.0,55.0,Moderate,5
2009-11-09,20.1,0.019,0.608333,25.708333,3.416667,2009-11-09,68.0,18.0,7.0,24.0,5.0,68.0,Moderate,5
2009-11-10,19.5,0.016708,0.273913,22.333333,2.645833,2009-11-10,67.0,15.0,3.0,21.0,4.0,67.0,Moderate,5
2009-11-11,7.2,0.018318,0.104348,15.041667000000002,1.486957,2009-11-11,30.0,17.0,1.0,14.0,2.0,30.0,Good,5
2009-11-12,5.7,0.016083,0.225,17.636364,2.7,2009-11-12,24.0,15.0,3.0,17.0,4.0,24.0,Good,5
2009-11-13,7.4,0.02125,0.15,13.833332999999998,2.0,2009-11-13,31.0,20.0,2.0,13.0,3.0,31.0,Good,5
2009-11-14,11.5,0.020583,0.237,17.541667,0.2,2009-11-14,48.0,19.0,3.0,17.0,0.0,48.0,Good,5
2009-11-15,8.4,0.004176,0.30454499999999995,16.541667,1.95,2009-11-15,35.0,4.0,3.0,16.0,3.0,35.0,Good,5
2009-11-16,8.5,0.014167,0.25416700000000003,15.941176,2.166667,2009-11-16,35.0,13.0,3.0,15.0,3.0,35.0,Good,5
2009-11-17,7.0,0.010083,0.270833,19.545455,2.525,2009-11-17,29.0,9.0,3.0,18.0,4.0,29.0,Good,5
2009-11-18,15.2,0.003333,0.420833,29.083333000000003,2.625,2009-11-18,58.0,3.0,5.0,27.0,4.0,58.0,Moderate,5
2009-11-19,14.2,0.001292,0.5565220000000001,31.083333000000003,2.583333,2009-11-19,55.0,1.0,6.0,29.0,4.0,55.0,Moderate,5
2009-11-20,7.3,0.014208000000000004,0.310958,21.375,2.1625,2009-11-20,30.0,13.0,4.0,20.0,3.0,30.0,Good,5
2009-11-21,9.8,0.009957,0.241667,17.041667,1.954545,2009-11-21,41.0,9.0,3.0,16.0,3.0,41.0,Good,5
2009-11-22,9.6,0.017542,0.25416700000000003,14.541667000000002,2.166667,2009-11-22,40.0,16.0,3.0,14.0,3.0,40.0,Good,5
2009-11-23,7.3,0.019059,0.229435,16.090909,2.208333,2009-11-23,30.0,18.0,3.0,15.0,3.0,30.0,Good,5
2009-11-24,8.4,0.016958,0.109091,11.7,2.125,2009-11-24,35.0,16.0,1.0,11.0,3.0,35.0,Good,5
2009-11-25,6.4,0.003118,0.31025,17.5,2.3,2009-11-25,27.0,3.0,4.0,17.0,3.0,27.0,Good,5
2009-11-26,9.7,0.004833,0.325,14.791667000000002,1.929167,2009-11-26,40.0,4.0,4.0,14.0,3.0,40.0,Good,5
2009-11-27,5.3,0.0125,0.232542,9.409091,1.166667,2009-11-27,22.0,12.0,3.0,9.0,2.0,22.0,Good,5
2009-11-28,5.6,0.019542,0.2,8.5,2.0,2009-11-28,23.0,18.0,2.0,8.0,3.0,23.0,Good,5
2009-11-29,7.8,0.014542,0.275,19.458333,3.0,2009-11-29,32.0,13.0,3.0,18.0,4.0,32.0,Good,5
2009-11-30,10.2,0.01225,0.30204200000000003,18.727273,2.1,2009-11-30,42.0,11.0,3.0,18.0,3.0,42.0,Good,5
2009-12-01,6.0,0.009333,0.1375,17.5,2.869565,2009-12-01,25.0,9.0,2.0,17.0,4.0,25.0,Good,5
2009-12-02,13.0,0.008333,0.275,24.590909,3.016667,2009-12-02,53.0,8.0,3.0,23.0,4.0,53.0,Moderate,5
2009-12-03,4.9,0.022792,0.209792,14.318182,2.0,2009-12-03,20.0,21.0,2.0,14.0,3.0,21.0,Good,5
2009-12-04,8.9,0.006583,0.204167,25.75,3.1875,2009-12-04,37.0,6.0,2.0,24.0,5.0,37.0,Good,5
2009-12-05,9.7,0.013333,0.220833,15.666667000000002,1.947826,2009-12-05,40.0,12.0,3.0,15.0,3.0,40.0,Good,5
2009-12-06,12.6,0.010833,0.261833,17.409091,1.958333,2009-12-06,52.0,10.0,3.0,16.0,3.0,52.0,Moderate,5
2009-12-07,17.0,0.003125,0.462087,27.833333000000003,3.9,2009-12-07,61.0,3.0,5.0,26.0,6.0,61.0,Moderate,5
2009-12-08,17.7,0.006083,0.391632,23.875,2.2,2009-12-08,63.0,6.0,4.0,23.0,3.0,63.0,Moderate,5
2009-12-09,9.7,0.01225,0.32247800000000004,24.7,2.3625,2009-12-09,40.0,11.0,4.0,23.0,3.0,40.0,Good,5
2009-12-10,7.6,0.015291999999999997,0.304167,15.458332999999998,2.068182,2009-12-10,32.0,14.0,3.0,15.0,3.0,32.0,Good,5
2009-12-11,7.3,0.021235,0.224958,12.0,3.291667,2009-12-11,30.0,20.0,3.0,11.0,5.0,30.0,Good,5
2009-12-12,11.0,0.012059,0.233333,17.0,2.2625,2009-12-12,46.0,11.0,3.0,16.0,3.0,46.0,Good,5
2009-12-13,13.9,0.008375,0.308696,28.166667,5.7083330000000005,2009-12-13,55.0,8.0,4.0,27.0,8.0,55.0,Moderate,5
2009-12-14,9.0,0.007417,0.317391,18.5,3.625,2009-12-14,38.0,7.0,4.0,17.0,5.0,38.0,Good,5
2009-12-15,13.0,0.005917,0.345833,23.681818,3.3,2009-12-15,53.0,5.0,4.0,22.0,5.0,53.0,Moderate,5
2009-12-16,5.8,0.020471,0.216667,13.5,1.6875,2009-12-16,24.0,19.0,2.0,13.0,2.0,24.0,Good,5
2009-12-17,7.0,0.020765,0.030435000000000007,18.333333,2.0,2009-12-17,29.0,19.0,0.0,17.0,3.0,29.0,Good,5
2009-12-18,7.2,0.016412,0.229167,18.652174,3.7125,2009-12-18,30.0,15.0,3.0,18.0,5.0,30.0,Good,5
2009-12-19,10.7,0.016708,0.306217,24.875,6.0,2009-12-19,45.0,15.0,3.0,23.0,9.0,45.0,Good,5
2009-12-20,3.8,0.019176,0.116667,12.958333,2.0,2009-12-20,16.0,18.0,1.0,12.0,3.0,18.0,Good,5
2009-12-21,5.8,0.017765,0.105556,24.454545,2.3625,2009-12-21,24.0,16.0,1.0,23.0,3.0,24.0,Good,5
2009-12-22,7.4,0.016529,0.266667,23.318182,4.114286,2009-12-22,31.0,15.0,3.0,22.0,6.0,31.0,Good,5
2009-12-23,8.4,0.013706,0.073913,25.416667,2.1,2009-12-23,35.0,13.0,1.0,24.0,3.0,35.0,Good,5
2009-12-24,12.9,0.005353,0.541667,24.458333,7.1375,2009-12-24,53.0,5.0,6.0,23.0,10.0,53.0,Moderate,5
2009-12-25,15.0,0.011881999999999998,0.375,24.045455,10.833333,2009-12-25,57.0,11.0,4.0,23.0,15.0,57.0,Moderate,5
2009-12-26,9.0,0.025625,0.199792,4.0,1.083333,2009-12-26,38.0,24.0,2.0,4.0,2.0,38.0,Good,5
2009-12-27,6.7,0.028087,0.213174,11.083333,2.416667,2009-12-27,28.0,26.0,2.0,10.0,3.0,28.0,Good,5
2009-12-28,11.1,0.010208,0.270833,23.083333,4.041667,2009-12-28,46.0,9.0,3.0,22.0,6.0,46.0,Good,5
2009-12-29,9.5,0.020875,0.05,16.208333,1.7125,2009-12-29,40.0,19.0,1.0,15.0,2.0,40.0,Good,5
2009-12-30,8.6,0.007706,0.295833,24.625,4.85,2009-12-30,36.0,7.0,3.0,23.0,7.0,36.0,Good,5
2009-12-31,19.6,0.001833,0.4,33.708333,3.1,2009-12-31,67.0,2.0,5.0,32.0,4.0,67.0,Moderate,5
2010-01-01,27.4,0.012941,0.375583,23.791667,7.382608999999999,2010-01-01,83.0,12.0,4.0,22.0,11.0,83.0,Moderate,5
2010-01-02,7.2,0.021958,0.166667,17.090909,1.6625,2010-01-02,30.0,20.0,2.0,16.0,2.0,30.0,Good,5
2010-01-03,5.6,0.016875,0.152174,19.375,3.375,2010-01-03,23.0,16.0,2.0,18.0,5.0,23.0,Good,5
2010-01-04,5.2,0.013291999999999998,0.241708,22.5,3.875,2010-01-04,22.0,12.0,3.0,21.0,6.0,22.0,Good,5
2010-01-05,5.4,0.011941,0.2875,26.9,4.6,2010-01-05,23.0,11.0,3.0,25.0,7.0,25.0,Good,5
2010-01-06,5.8,0.012042,0.173913,24.5,1.217391,2010-01-06,24.0,11.0,2.0,23.0,2.0,24.0,Good,5
2010-01-07,9.3,0.011917,0.204348,19.666667,3.791667,2010-01-07,39.0,11.0,2.0,19.0,5.0,39.0,Good,5
2010-01-08,12.7,0.011708,0.30575,22.208333,2.208333,2010-01-08,52.0,11.0,3.0,21.0,3.0,52.0,Moderate,5
2010-01-09,7.7,0.021625,0.1,12.333333,3.958333,2010-01-09,32.0,20.0,1.0,12.0,6.0,32.0,Good,5
2010-01-10,8.6,0.016291999999999997,0.091304,19.541667,2.625,2010-01-10,36.0,15.0,1.0,18.0,4.0,36.0,Good,5
2010-01-11,16.4,0.010625,0.2375,33.863636,4.175,2010-01-11,60.0,10.0,3.0,32.0,6.0,60.0,Moderate,5
2010-01-12,10.3,0.02,0.274609,19.727273,4.2083330000000005,2010-01-12,43.0,19.0,3.0,19.0,6.0,43.0,Good,5
2010-01-13,9.2,0.012882,0.27179200000000003,23.916667,3.12381,2010-01-13,38.0,12.0,3.0,23.0,4.0,38.0,Good,5
2010-01-14,16.7,0.010118,0.486167,30.333333000000003,4.2625,2010-01-14,61.0,9.0,6.0,29.0,6.0,61.0,Moderate,5
2010-01-15,23.2,0.008,0.347826,26.681818,4.666667,2010-01-15,74.0,7.0,4.0,25.0,7.0,74.0,Moderate,5
2010-01-16,12.6,0.012916999999999998,0.26087,20.625,2.826087,2010-01-16,52.0,12.0,3.0,19.0,4.0,52.0,Moderate,5
2010-01-17,13.0,0.01575,0.3625,22.833333,5.0833330000000005,2010-01-17,53.0,15.0,4.0,22.0,7.0,53.0,Moderate,5
2010-01-18,6.0,0.021458,0.222217,12.875,2.825,2010-01-18,25.0,20.0,3.0,12.0,4.0,25.0,Good,5
2010-01-19,16.2,0.002083,0.551,32.041667,1.0,2010-01-19,60.0,2.0,6.0,30.0,1.0,60.0,Moderate,5
2010-01-20,10.5,0.010417,0.358333,20.333333,2.216667,2010-01-20,44.0,10.0,4.0,19.0,3.0,44.0,Good,5
2010-01-21,14.2,0.007059,0.295833,22.409091,4.625,2010-01-21,55.0,7.0,3.0,21.0,7.0,55.0,Moderate,5
2010-01-22,10.4,0.015706,0.354167,27.583333000000003,4.669565,2010-01-22,43.0,15.0,4.0,26.0,7.0,43.0,Good,5
2010-01-23,10.8,0.011083,0.470542,27.583333000000003,4.7875,2010-01-23,45.0,10.0,5.0,26.0,7.0,45.0,Good,5
2010-01-24,15.7,0.011696,0.4130430000000001,29.227273,5.8125,2010-01-24,59.0,11.0,5.0,28.0,8.0,59.0,Moderate,5
2010-01-25,6.2,0.026,0.391667,8.833333,1.0,2010-01-25,26.0,24.0,4.0,8.0,1.0,26.0,Good,5
2010-01-26,5.0,0.009208,0.309091,15.5,3.166667,2010-01-26,21.0,9.0,4.0,15.0,5.0,21.0,Good,5
2010-01-27,9.6,0.007667,0.247826,18.947368,3.145455,2010-01-27,40.0,7.0,3.0,18.0,4.0,40.0,Good,5
2010-01-28,13.8,0.0145,0.361292,24.541667,4.8333330000000005,2010-01-28,55.0,13.0,4.0,23.0,7.0,55.0,Moderate,5
2010-01-29,4.9,0.027174,0.072727,17.409091,3.125,2010-01-29,20.0,25.0,1.0,16.0,4.0,25.0,Good,5
2010-01-30,10.5,0.022792,0.075,14.458332999999998,2.5625,2010-01-30,44.0,21.0,1.0,14.0,4.0,44.0,Good,5
2010-01-31,8.6,0.023304,0.268208,16.958333,2.833333,2010-01-31,36.0,22.0,3.0,16.0,4.0,36.0,Good,5
2010-02-01,8.5,0.020588,0.308333,22.681818,1.916667,2010-02-01,35.0,19.0,4.0,21.0,3.0,35.0,Good,5
2010-02-02,10.0,0.015087,0.225,25.463636,2.8,2010-02-02,42.0,14.0,3.0,24.0,4.0,42.0,Good,5
2010-02-03,20.4,0.010125,0.341667,26.681818,4.0625,2010-02-03,68.0,9.0,4.0,25.0,6.0,68.0,Moderate,5
2010-02-04,10.2,0.017667,0.225,19.458333,4.0,2010-02-04,42.0,16.0,3.0,18.0,6.0,42.0,Good,5
2010-02-05,9.2,0.019167,0.204348,23.9,3.725,2010-02-05,38.0,18.0,2.0,23.0,5.0,38.0,Good,5
2010-02-06,7.2,0.023917,0.258333,14.583332999999998,2.028571,2010-02-06,30.0,22.0,3.0,14.0,3.0,30.0,Good,5
2010-02-07,4.8,0.024875,0.118182,11.370833,2.191667,2010-02-07,20.0,23.0,1.0,11.0,3.0,23.0,Good,5
2010-02-08,4.7,0.019125,0.182609,15.454545,3.375,2010-02-08,20.0,18.0,2.0,15.0,5.0,20.0,Good,5
